Contributors,Dependent repositories,First release,Forks,Latest release,Repository size,Stars,Total releases,Watchers,homepage,name,pkg_link,repo_link
27,0,"Oct  5, 2015",0,"Oct  5, 2015",2.94 MB,0,1,1,http://http-kit.org,racehub/http-kit,https://clojars.org/racehub/http-kit/versions/2.1.18,https://github.com/racehub/http-kit
3,0,"Oct  5, 2015",0,"Oct  5, 2015",473 KB,0,3,1,https://github.com/derekgr/cascading-cassandra,org.leftwise/cascading-cassandra,https://clojars.org/org.leftwise/cascading-cassandra/versions/0.2.1-SNAPSHOT,https://github.com/derekgr/cascading-cassandra
1,0,"Mar  5, 2016",0,"Mar  5, 2016",5.86 KB,0,2,1,https://github.com/phaneesh/msgpack-bundle,io.dropwizard.msgpack/msgpack-bundle,https://clojars.org/io.dropwizard.msgpack/msgpack-bundle/versions/0.0.2,https://github.com/phaneesh/msgpack-bundle
18,0,"Mar 25, 2016",0,"Mar 25, 2016",13.3 MB,0,1,1,https://github.com/laczoka/clj-pdf,laczoka/clj-pdf,https://clojars.org/laczoka/clj-pdf/versions/2.2.1,https://github.com/laczoka/clj-pdf
1,2,"Oct  5, 2015",0,"Oct  5, 2015",137 KB,0,9,1,https://github.com/hongmomanu/hvitmiddleware,hvitmiddleware,https://clojars.org/hvitmiddleware/versions/0.1.8,https://github.com/hongmomanu/hvitmiddleware
1,0,"Oct  5, 2015",0,"Oct  5, 2015",152 KB,0,1,1,https://github.com/mediocregopher/better-clj-geoip,better-clj-geoip,https://clojars.org/better-clj-geoip/versions/0.1,https://github.com/mediocregopher/better-clj-geoip
0,0,"Oct  5, 2015",0,"Oct  5, 2015",133 KB,0,6,1,https://github.com/mlum/trident-gcd,trident-gcd,https://clojars.org/trident-gcd/versions/0.0.1-wip6,https://github.com/mlum/trident-gcd
0,0,"Oct  5, 2015",0,"Oct  5, 2015",223 KB,0,4,1,https://github.com/dcmoore/java-server,java_server,https://clojars.org/java_server/versions/1.0.3,https://github.com/dcmoore/java-server
1,0,"Oct  5, 2015",2,"Oct  5, 2015",99.6 KB,0,2,1,https://github.com/Frostman/storm-nimbus-hdfs,storm-nimbus-hdfs,https://clojars.org/storm-nimbus-hdfs/versions/0.1.0-wip2,https://github.com/Frostman/storm-nimbus-hdfs
3,1,"Oct  5, 2015",0,"Oct  5, 2015",150 KB,0,1,1,https://github.com/paulrd/jnacl,jnacl,https://clojars.org/jnacl/versions/0.1.0-SNAPSHOT,https://github.com/paulrd/jnacl
1,0,"Oct  5, 2015",0,"Oct  5, 2015",284 KB,0,1,1,http://yellerapp.com/docs/java,yeller-java-api-http-client-4-2,https://clojars.org/yeller-java-api-http-client-4-2/versions/0.3.0,https://github.com/tcrayford/yeller_java_http_client_42
0,0,"Jan 15, 2019",0,"Jan 15, 2019",1.41 MB,0,1,1,http://http-kit.org,juji/http-kit,https://clojars.org/juji/http-kit/versions/2.4.0-alpha2,https://github.com/huahaiy/http-kit
17,0,"Jul  4, 2018",0,"Jul  4, 2018",75.2 KB,0,1,16,https://github.com/exoscale/sos-wagon-private,exoscale/sos-wagon-private,https://clojars.org/exoscale/sos-wagon-private/versions/1.3.2-exoscale8,https://github.com/exoscale/sos-wagon-private
3,0,"Apr 16, 2016",2,"Jun 27, 2016",103 KB,0,4,2,https://github.com/phaneesh/primer-bundle,io.dropwizard.primer/primer-bundle,https://clojars.org/io.dropwizard.primer/primer-bundle/versions/0.0.4-SNAPSHOT,https://github.com/phaneesh/primer-bundle
