Contributors,Dependencies,Dependent packages,Dependent repositories,First release,Forks,Latest release,Repository size,Stars,Total releases,Watchers,homepage,name,pkg_link,repo_link
19,1,2,0,"Nov 13, 2018",903,"Nov 13, 2018",55.1 MB,5.81K,1,193,https://github.com/davemorrissey/subsampling-scale-image-view,Karamunting.Android.DaveMorrissey.SubsamplingScaleImageView,https://www.nuget.org/packages/Karamunting.Android.DaveMorrissey.SubsamplingScaleImageView/3.10.0,https://github.com/davemorrissey/subsampling-scale-image-view
16,2,1,0,"Jan 13, 2019",1.04K,"Jan 13, 2019",1.2 MB,5.55K,1,199,https://github.com/rengwuxian/MaterialEditText,Karamunting.Android.Rengwuxian.MaterialEditText,https://www.nuget.org/packages/Karamunting.Android.Rengwuxian.MaterialEditText/2.1.4,https://github.com/rengwuxian/MaterialEditText
12,0,1,0,"Jan 25, 2019",865,"Jan 25, 2019",22.5 MB,5.4K,1,399,https://github.com/facebook/rebound,Karamunting.Android.Facebook.Rebound,https://www.nuget.org/packages/Karamunting.Android.Facebook.Rebound/0.3.8,https://github.com/facebook/rebound
24,3,0,0,"Oct  3, 2018",538,"Aug  8, 2019",1.77 MB,5.35K,4,172,https://github.com/evernote/android-job,Karamunting.Android.Evernote.AndroidJob,https://www.nuget.org/packages/Karamunting.Android.Evernote.AndroidJob/1.3.0-rc1,https://github.com/evernote/android-job
6,0,0,0,"Jul 13, 2019",1.13K,"Jul 13, 2019",3.23 MB,5.01K,1,177,https://github.com/Clans/FloatingActionButton,Karamunting.Android.Clans.FloatingActionButton,https://www.nuget.org/packages/Karamunting.Android.Clans.FloatingActionButton/1.6.4,https://github.com/Clans/FloatingActionButton
29,1,2,0,"Dec  6, 2019",1.29K,"Dec  6, 2019",10.4 MB,4.97K,1,203,https://github.com/dm77/barcodescanner,Karamunting.Android.Dm77.BarcodeScanner.Core,https://www.nuget.org/packages/Karamunting.Android.Dm77.BarcodeScanner.Core/1.9.13,https://github.com/dm77/barcodescanner
29,1,0,0,"Dec  6, 2019",1.29K,"Dec  8, 2019",10.4 MB,4.97K,2,203,https://github.com/dm77/barcodescanner,Karamunting.Android.Dm77.BarcodeScanner.ZBar,https://www.nuget.org/packages/Karamunting.Android.Dm77.BarcodeScanner.ZBar/1.9.13.1,https://github.com/dm77/barcodescanner
29,1,0,0,"Jul 29, 2019",1.29K,"Jul 29, 2019",10.4 MB,4.97K,1,203,https://github.com/dm77/barcodescanner,ZXing.XamarinAndroid,https://www.nuget.org/packages/ZXing.XamarinAndroid/1.0.0,https://github.com/dm77/barcodescanner
29,2,0,0,"Dec  6, 2019",1.29K,"Dec  8, 2019",10.4 MB,4.97K,2,203,https://github.com/dm77/barcodescanner,Karamunting.Android.Dm77.BarcodeScanner.ZXing,https://www.nuget.org/packages/Karamunting.Android.Dm77.BarcodeScanner.ZXing/1.9.13.1,https://github.com/dm77/barcodescanner
1,1,0,0,"Sep 20, 2018",642,"Dec 23, 2018",899 KB,4.96K,2,133,https://github.com/GrenderG/Toasty,Karamunting.Android.GrenderG.Toasty,https://www.nuget.org/packages/Karamunting.Android.GrenderG.Toasty/1.3.1,https://github.com/GrenderG/Toasty
10,0,0,0,"Dec 22, 2017",992,"Dec 22, 2017",2.55 MB,4.87K,1,193,https://github.com/wasabeef/richeditor-android,Karamunting.Android.Wasabeef.RichEditor,https://www.nuget.org/packages/Karamunting.Android.Wasabeef.RichEditor/1.2.2,https://github.com/wasabeef/richeditor-android
3,1,0,0,"Jan 31, 2019",761,"Jan 31, 2019",9.39 MB,4.86K,1,121,https://github.com/hanks-zyh/HTextView,Karamunting.Android.HanksZyh.HTextViewScale,https://www.nuget.org/packages/Karamunting.Android.HanksZyh.HTextViewScale/0.1.6,https://github.com/hanks-zyh/HTextView
3,1,0,0,"Jan 31, 2019",761,"Jan 31, 2019",9.39 MB,4.86K,1,121,https://github.com/hanks-zyh/HTextView,Karamunting.Android.HanksZyh.HTextViewTyper,https://www.nuget.org/packages/Karamunting.Android.HanksZyh.HTextViewTyper/0.1.6,https://github.com/hanks-zyh/HTextView
3,1,0,0,"Jan 31, 2019",761,"Jan 31, 2019",9.39 MB,4.86K,1,121,https://github.com/hanks-zyh/HTextView,Karamunting.Android.HanksZyh.HTextViewRainbow,https://www.nuget.org/packages/Karamunting.Android.HanksZyh.HTextViewRainbow/0.1.6,https://github.com/hanks-zyh/HTextView
3,1,0,0,"Jan 31, 2019",761,"Jan 31, 2019",9.39 MB,4.86K,1,121,https://github.com/hanks-zyh/HTextView,Karamunting.Android.HanksZyh.HTextViewFall,https://www.nuget.org/packages/Karamunting.Android.HanksZyh.HTextViewFall/0.1.6,https://github.com/hanks-zyh/HTextView
3,1,0,0,"Jan 31, 2019",761,"Jan 31, 2019",9.39 MB,4.86K,1,121,https://github.com/hanks-zyh/HTextView,Karamunting.Android.HanksZyh.HTextViewLine,https://www.nuget.org/packages/Karamunting.Android.HanksZyh.HTextViewLine/0.1.0,https://github.com/hanks-zyh/HTextView
3,1,0,0,"Jan 31, 2019",761,"Jan 31, 2019",9.39 MB,4.86K,1,121,https://github.com/hanks-zyh/HTextView,Karamunting.Android.HanksZyh.HTextViewFade,https://www.nuget.org/packages/Karamunting.Android.HanksZyh.HTextViewFade/0.1.6,https://github.com/hanks-zyh/HTextView
3,1,0,0,"Jan 31, 2019",761,"Jan 31, 2019",9.39 MB,4.86K,1,121,https://github.com/hanks-zyh/HTextView,Karamunting.Android.HanksZyh.HTextView,https://www.nuget.org/packages/Karamunting.Android.HanksZyh.HTextView/0.1.5,https://github.com/hanks-zyh/HTextView
3,1,8,0,"Jan 30, 2019",761,"Jan 30, 2019",9.39 MB,4.86K,1,121,https://github.com/hanks-zyh/HTextView,Karamunting.Android.HanksZyh.HTextViewBase,https://www.nuget.org/packages/Karamunting.Android.HanksZyh.HTextViewBase/0.1.6,https://github.com/hanks-zyh/HTextView
3,1,0,0,"Jan 31, 2019",761,"Jan 31, 2019",9.39 MB,4.86K,1,121,https://github.com/hanks-zyh/HTextView,Karamunting.Android.HanksZyh.HTextViewEvaporate,https://www.nuget.org/packages/Karamunting.Android.HanksZyh.HTextViewEvaporate/0.1.6,https://github.com/hanks-zyh/HTextView
